category,location_type,location,context,outcome_status,persistent_id,id,location_subtype,month,collection_location,collection_date
anti-social-behaviour,Force,"{'latitude': '51.503344', 'street': {'id': 1683234, 'name': 'On or near Pepper Street'}, 'longitude': '-0.098194'}",,,,127552234,,2025-04,City of London,2025-04
anti-social-behaviour,Force,"{'latitude': '51.521689', 'street': {'id': 1685274, 'name': 'On or near Dysart Street'}, 'longitude': '-0.084384'}",,,,127551075,,2025-04,City of London,2025-04
anti-social-behaviour,Force,"{'latitude': '51.525243', 'street': {'id': 1683904, 'name': 'On or near Helmet Row'}, 'longitude': '-0.094485'}",,,,127549862,,2025-04,City of London,2025-04
anti-social-behaviour,Force,"{'latitude': '51.527509', 'street': {'id': 1683702, 'name': 'On or near Hull Street'}, 'longitude': '-0.095543'}",,,,127550771,,2025-04,City of London,2025-04
anti-social-behaviour,Force,"{'latitude': '51.504651', 'street': {'id': 1683001, 'name': 'On or near Ewer Street'}, 'longitude': '-0.098932'}",,,,127550528,,2025-04,City of London,2025-04
anti-social-behaviour,Force,"{'latitude': '51.523143', 'street': {'id': 1681732, 'name': 'On or near Farringdon Lane'}, 'longitude': '-0.107474'}",,,,127552521,,2025-04,City of London,2025-04
anti-social-behaviour,Force,"{'latitude': '51.524726', 'street': {'id': 1686548, 'name': 'On or near Boundary Pass'}, 'longitude': '-0.076559'}",,,,127549710,,2025-04,City of London,2025-04
anti-social-behaviour,Force,"{'latitude': '51.503534', 'street': {'id': 1684947, 'name': 'On or near Hospital'}, 'longitude': '-0.086687'}",,,,127549219,,2025-04,City of London,2025-04
anti-social-behaviour,Force,"{'latitude': '51.515483', 'street': {'id': 1687686, 'name': 'On or near White Church Lane'}, 'longitude': '-0.068963'}",,,,127552860,,2025-04,City of London,2025-04
anti-social-behaviour,Force,"{'latitude': '51.506129', 'street': {'id': 1684498, 'name': 'On or near Cathedral Street'}, 'longitude': '-0.090296'}",,,,127552276,,2025-04,City of London,2025-04
anti-social-behaviour,Force,"{'latitude': '51.516942', 'street': {'id': 1687007, 'name': 'On or near Wentworth Street'}, 'longitude': '-0.073485'}",,,,127553206,,2025-04,City of London,2025-04
anti-social-behaviour,Force,"{'latitude': '51.527246', 'street': {'id': 1684556, 'name': 'On or near Hospital'}, 'longitude': '-0.089889'}",,,,127553368,,2025-04,City of London,2025-04
anti-social-behaviour,Force,"{'latitude': '51.504826', 'street': {'id': 1685270, 'name': 'On or near London Bridge'}, 'longitude': '-0.084299'}",,,,127553444,,2025-04,City of London,2025-04
anti-social-behaviour,Force,"{'latitude': '51.511132', 'street': {'id': 1687231, 'name': ""On or near Yeoman's Yard""}, 'longitude': '-0.071266'}",,,,127553735,,2025-04,City of London,2025-04
anti-social-behaviour,Force,"{'latitude': '51.501652', 'street': {'id': 1683579, 'name': 'On or near Weller Street'}, 'longitude': '-0.096463'}",,,,127553694,,2025-04,City of London,2025-04
anti-social-behaviour,Force,"{'latitude': '51.519775', 'street': {'id': 1687106, 'name': 'On or near Princelet Street'}, 'longitude': '-0.071852'}",,,,127552384,,2025-04,City of London,2025-04
anti-social-behaviour,Force,"{'latitude': '51.502044', 'street': {'id': 1684700, 'name': 'On or near Crosby Row'}, 'longitude': '-0.088508'}",,,,127554187,,2025-04,City of London,2025-04
anti-social-behaviour,Force,"{'latitude': '51.521809', 'street': {'id': 1681611, 'name': 'On or near Onslow Street'}, 'longitude': '-0.107284'}",,,,127553951,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.528277', 'street': {'id': 1685075, 'name': 'On or near Chart Street'}, 'longitude': '-0.085838'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",f15351c20afe4492b6aa2c4614036afd66121fdcb9c42c51d557b10c252050e7,127633930,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.512997', 'street': {'id': 1490747, 'name': 'On or near Temple Lane'}, 'longitude': '-0.108457'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",d35b7aeac5a5fe05b5d82bbfc349be50bba8f11b30cb78220e0e3400b8f05e41,127493547,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.517007', 'street': {'id': 1490885, 'name': 'On or near Circus Place'}, 'longitude': '-0.086815'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",b71256deb97adaf5ef3db4ad7dbfc3ab349b4457d4c2b35afa62252e97275fe7,127494022,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.517007', 'street': {'id': 1490885, 'name': 'On or near Circus Place'}, 'longitude': '-0.086815'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",90b71e7d4e2aa92b233ef6d0772f4f71e2bbf75c79d0da83c3a829ebe9690bae,127494023,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.516834', 'street': {'id': 1687414, 'name': 'On or near Osborn Street'}, 'longitude': '-0.070175'}",,"{'category': 'Under investigation', 'date': '2025-04'}",e7a2889542f26b8aafd5c046c14f5fd46180eae2b4d14104fa6c2955d2b40201,127634833,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.527691', 'street': {'id': 1684831, 'name': 'On or near Theatre/concert Hall'}, 'longitude': '-0.087376'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",176f5ab378b7660d6cd86eab483789bbe5479f6fad7e2351363a284b3ea3cbf1,127634573,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.515971', 'street': {'id': 1686701, 'name': 'On or near New Goulston Street'}, 'longitude': '-0.075674'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",92bff8b8cd3845c09117b5e9297805a4b824be10fb3b73a8d751e5f65a2bdbbb,127634712,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.528641', 'street': {'id': 1685333, 'name': 'On or near Buttesland Street'}, 'longitude': '-0.083890'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",d9e0221483c9a75d7489b7a7a6ec8b4461ae3497c6253551eaf2cbf439f58c56,127634631,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.515062', 'street': {'id': 1490824, 'name': ""On or near St Paul's""}, 'longitude': '-0.097144'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",4fd6e121976a16ea657e0f90509e304e767c6dfd751f4751405f39372455bd7a,127634345,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.523037', 'street': {'id': 1684514, 'name': 'On or near Bunhill Row'}, 'longitude': '-0.089863'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",98f389acc7915b5071be3a639a1802f1bd8a53fce8b6c1cdfdc6e2aec3205dae,127634537,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.514459', 'street': {'id': 1687547, 'name': 'On or near Plough Street'}, 'longitude': '-0.070160'}",,"{'category': 'Under investigation', 'date': '2025-04'}",0976b5332a9356a2bff07b825295dc6cfe2fd298d052dc58d94b4b51c22d25f9,127634571,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.502286', 'street': {'id': 1685108, 'name': 'On or near Snowsfields'}, 'longitude': '-0.085673'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",8552b273f62918cd431e9295aa523354f4337bf94641f4a7f7adce0b9f6585ef,127634720,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.505458', 'street': {'id': 1682760, 'name': 'On or near Farnham Place'}, 'longitude': '-0.100483'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",32645a5eb0e63ea569952ea1ccea29389c549dc73c51be24261dd45ba1c7bf4c,127634072,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.520598', 'street': {'id': 1490861, 'name': 'On or near Silk Street'}, 'longitude': '-0.092488'}",,"{'category': 'Under investigation', 'date': '2025-04'}",8b215b8dd21e1bbd85bf2d3f610862fd91ba8a4f19c17f71687193803e718233,127634298,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.524725', 'street': {'id': 1681312, 'name': 'On or near Vineyard Walk'}, 'longitude': '-0.109657'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",e8ae4dd7473437c4ff39e1436376b89b7505f61d5a102316f2cfb31450b7c23c,127634737,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.526140', 'street': {'id': 1681528, 'name': 'On or near Rosoman Place'}, 'longitude': '-0.107624'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",04082dade99d2801092fa09cfda348c3a726dce0410d49e97cc530aa47c768a5,127634491,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.523037', 'street': {'id': 1684514, 'name': 'On or near Bunhill Row'}, 'longitude': '-0.089863'}",,"{'category': 'Under investigation', 'date': '2025-04'}",f2a6ee07ec6b93dc51f77bf4562c7e32cb02c09544837fcd40a5c8df480e2127,127634406,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.519905', 'street': {'id': 1682577, 'name': 'On or near Greenhill Rents'}, 'longitude': '-0.102477'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",77920f0eac11e4ee7c2378c77409e50a6f3720e7789e5302c40914ae6e6cb64f,127634036,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.513647', 'street': {'id': 1490955, 'name': 'On or near Little Somerset Street'}, 'longitude': '-0.074330'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",0c7069db0ad0a68cef498c75c237aa86c267c8a6f355438bc80f3b681cbd35b1,127493846,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.515222', 'street': {'id': 1490904, 'name': ""On or near St Helen's Place""}, 'longitude': '-0.082133'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",600f261a48e32d85de5919e410a8ea5e8a4728bf95badea359e7197544f08b7e,127493707,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.528864', 'street': {'id': 1683948, 'name': 'On or near City Road'}, 'longitude': '-0.094261'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",17b3e3f7595a43d6f0497a71c8da2d2c6afd7c6cf9d175f658d1670ca617d41a,127634203,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.503615', 'street': {'id': 1685420, 'name': ""On or near Gibbon's Rent""}, 'longitude': '-0.082275'}",,"{'category': 'Under investigation', 'date': '2025-04'}",eb44c55649ef27dd5043c0339f0237bcdf15d06eaa5e1fe4a34e0478cacba3e4,127634188,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.519052', 'street': {'id': 1686514, 'name': 'On or near Brushfield Street'}, 'longitude': '-0.076567'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",cdbba164710f257e846153a5ca001cae656717bf20913ab4ff8451bfe32cee10,127633906,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.518289', 'street': {'id': 1687130, 'name': 'On or near Further/higher Educational Building'}, 'longitude': '-0.072673'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",8e7ace56cf48e203af001e804c8d6e1614adba9818f8806b8ce724583f82dfc4,127633995,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.504851', 'street': {'id': 1686173, 'name': 'On or near Conference/exhibition Centre'}, 'longitude': '-0.078693'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",bd3dae5d6a5564da41a7ae26604c52b5acec8e0334c983af76cf5a16b2779813,127634084,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.520598', 'street': {'id': 1490861, 'name': 'On or near Silk Street'}, 'longitude': '-0.092488'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",389f12166f5db516759229363882e7b1c34e005bb2bd9aed1615afc1a498d35c,127493337,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.506370', 'street': {'id': 1682624, 'name': 'On or near A3200'}, 'longitude': '-0.102362'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",446d84a17b6b2ba540b5f8efe917c6cd680825934331e50440707170f7891abb,127634924,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.523857', 'street': {'id': 1685947, 'name': 'On or near Parking Area'}, 'longitude': '-0.080084'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",d0f6aee867f2c5262cb422b7f361090063357878e735a436cac1c010a4119c6a,127634921,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.520598', 'street': {'id': 1490861, 'name': 'On or near Silk Street'}, 'longitude': '-0.092488'}",,"{'category': 'Under investigation', 'date': '2025-04'}",e194c52a28668486ef068bcd79ef228f08f885d5fabeb46c095833da29ce0d41,127493657,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.519400', 'street': {'id': 1681547, 'name': 'On or near Greville Street'}, 'longitude': '-0.107917'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",bb16b4fccbe7f684de0e5928a26c5f78c806a020ec292b29f2e11e0d42710537,127634349,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.529802', 'street': {'id': 1683829, 'name': 'On or near Petrol Station'}, 'longitude': '-0.094810'}",,"{'category': 'Unable to prosecute suspect', 'date': '2025-04'}",d6bfa766007764fa2f3ebf78f69bb32b6f002e678e22209a8b92cec921c63287,127634202,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.506604', 'street': {'id': 1682925, 'name': 'On or near Sumner Street'}, 'longitude': '-0.097928'}",,"{'category': 'Under investigation', 'date': '2025-04'}",ef85b6ba25be8db94be7b61f7c1980d2b10aba60cc462dc21b7ad5999c7c001b,127634672,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.510877', 'street': {'id': 1490943, 'name': ""On or near Cooper's Row""}, 'longitude': '-0.077070'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",eac6a99ef8e1dc1e055e3ae1a7d78407d86f2e75f46497c5939ac3ed4681efb2,127634547,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.519400', 'street': {'id': 1681547, 'name': 'On or near Greville Street'}, 'longitude': '-0.107917'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",31ebd1f8f377c1c49afc8bf7fbb1f12bc046205f480ffd16600a248a2ae1d745,127634541,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.514830', 'street': {'id': 1490898, 'name': 'On or near Shopping Area'}, 'longitude': '-0.083349'}",,"{'category': 'Under investigation', 'date': '2025-04'}",b5f873264f1dd2754647de8f36c288de2956bfa9decfde27df9729f550c5c0b0,127493682,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.526140', 'street': {'id': 1681528, 'name': 'On or near Rosoman Place'}, 'longitude': '-0.107624'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",dcf372433c9f236e60fffc2ab8d1beed34986180c76b7db01861c36b7f7d710b,127588664,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.513666', 'street': {'id': 1490928, 'name': 'On or near Mitre Street'}, 'longitude': '-0.078278'}",,"{'category': 'Under investigation', 'date': '2025-04'}",d092774ecf1bfb688633b622662c360544b96ec05f6f1d7e237bc8e8dad23038,127493896,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.507159', 'street': {'id': 1682020, 'name': 'On or near Rennie Street'}, 'longitude': '-0.105571'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",9f4589017ed617e16ba0d60541c2b31936154c4cb2a75d2436907b28535ab681,127588701,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.513188', 'street': {'id': 1490862, 'name': 'On or near Pancras Lane'}, 'longitude': '-0.091947'}",,"{'category': 'Awaiting court outcome', 'date': '2025-04'}",bdccaac2e6e2ca18fd17ee349ac151e909faa0c18cd79b4bd3db34fcbed7598b,127493448,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.520598', 'street': {'id': 1490861, 'name': 'On or near Silk Street'}, 'longitude': '-0.092488'}",,"{'category': 'Under investigation', 'date': '2025-04'}",39352102039739faf34644364eb55f8579907e84793329bdb31c29d3864dcd04,127493554,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.519961', 'street': {'id': 1490847, 'name': 'On or near Theatre/concert Hall'}, 'longitude': '-0.094130'}",,"{'category': 'Under investigation', 'date': '2025-04'}",ea475f7573cddd7fd1e6fbabf3976b03ab1ef0258faf1de61682d116da82007e,127494048,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.504782', 'street': {'id': 1683483, 'name': 'On or near Great Guildford Street'}, 'longitude': '-0.097039'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",e1c7a3b4512640c846496c9b777c8ffb0094b24d6b68a489ead471b077e4d845,127588669,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.523857', 'street': {'id': 1685947, 'name': 'On or near Parking Area'}, 'longitude': '-0.080084'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",7801c72564e7a94473abc311152ca7ac1fbbf90df6f4b76c5fa4e780400fc287,127634610,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.516869', 'street': {'id': 1490910, 'name': 'On or near Bishopsgate'}, 'longitude': '-0.081113'}",,"{'category': 'Under investigation', 'date': '2025-04'}",15dcc801be10d117962d4b2dd9401b779a033abf5ea16249d921af60b561850e,127493739,,2025-04,City of London,2025-04
bicycle-theft,Force,"{'latitude': '51.516503', 'street': {'id': 1490886, 'name': 'On or near Langthorn Court'}, 'longitude': '-0.087873'}",,"{'category': 'Under investigation', 'date': '2025-04'}",691ea3b4370c5affe8b32e12b59ca4a6c424374cbf914a630120f4e54e39b1c4,127494056,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.517308', 'street': {'id': 1490775, 'name': 'On or near Cock Lane'}, 'longitude': '-0.102585'}",,"{'category': 'Under investigation', 'date': '2025-04'}",97ac67298262124c85d6ee9562c268d4def60fa39acbef64f0760430ddaf3fa7,127493725,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.506604', 'street': {'id': 1682925, 'name': 'On or near Sumner Street'}, 'longitude': '-0.097928'}",,"{'category': 'Under investigation', 'date': '2025-04'}",9d28cbd3e403560f0f2b2ea92f1c8e74b7dbd1070b382da4c1671af3e3c9e5fd,127617206,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.507415', 'street': {'id': 1681921, 'name': 'On or near Supermarket'}, 'longitude': '-0.105835'}",,"{'category': 'Under investigation', 'date': '2025-04'}",f359b4004ca6721a20be3a9ed0bb370dfcccfc5241c9dd9cdc94daddff3b481a,127618068,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.517366', 'street': {'id': 1687099, 'name': 'On or near Nathaniel Close'}, 'longitude': '-0.073035'}",,"{'category': 'Under investigation', 'date': '2025-04'}",2ce0a228d1971d59417769df462bea9c6d71b99b67a887becff61741ba98eb86,127621514,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.511557', 'street': {'id': 1490850, 'name': 'On or near Conference/exhibition Centre'}, 'longitude': '-0.093339'}",,"{'category': 'Under investigation', 'date': '2025-04'}",97b5264c95ed51ba15f42d5849bdc849263e4a99924abf059a88185ccac9e58c,127493996,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.511557', 'street': {'id': 1490850, 'name': 'On or near Conference/exhibition Centre'}, 'longitude': '-0.093339'}",,"{'category': 'Under investigation', 'date': '2025-04'}",a46d4f521487e029b0dfb22dd25f7901259d0ebc2c2667bc937e427513f30153,127493997,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.524129', 'street': {'id': 1683556, 'name': 'On or near Honduras Street'}, 'longitude': '-0.096189'}",,"{'category': 'Under investigation', 'date': '2025-04'}",2ebeb0bffb015b3db5b397423e100c0beac02e9db4e0f0d867128429ddcf8b89,127621611,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.524673', 'street': {'id': 1683088, 'name': 'On or near Ludlow Street'}, 'longitude': '-0.098156'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",b4d7c21962b388ba5119f424c35a9a4916e696c16afa9fb789f65b3bbfada6bd,127618557,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.520832', 'street': {'id': 1686551, 'name': 'On or near Folgate Street'}, 'longitude': '-0.076535'}",,"{'category': 'Under investigation', 'date': '2025-04'}",a653114364f06b22aed9aabf32048d20f89b3ec7d4f1e0f46bb1a09afa64faf6,127621913,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.506899', 'street': {'id': 1683485, 'name': 'On or near Emerson Street'}, 'longitude': '-0.096706'}",,"{'category': 'Under investigation', 'date': '2025-04'}",7ab5bed687ec2661ffb2842a993ac1514d525195eaba3ace5521a3b62489ba13,127620749,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.514975', 'street': {'id': 1490870, 'name': 'On or near Tokenhouse Yard'}, 'longitude': '-0.088456'}",,"{'category': 'Under investigation', 'date': '2025-04'}",84e137ef400cf229f1eb30fca45398858b7adda2c87183df6ecb8de079b93466,127620903,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.507060', 'street': {'id': 1684302, 'name': 'On or near Clink Street'}, 'longitude': '-0.091670'}",,"{'category': 'Under investigation', 'date': '2025-04'}",6c971904103670d85690fb911222b3f4f0f78402691ed8193cf06dc3b64add68,127621963,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.523581', 'street': {'id': 1686961, 'name': 'On or near Sclater Street'}, 'longitude': '-0.073104'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",2c4b8b6b1f2467b90eacbec5ef4422b2387c3f11efc9714b2502e22bc9255cb3,127622007,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.510316', 'street': {'id': 1490900, 'name': 'On or near Botolph Lane'}, 'longitude': '-0.084559'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",dabbf8ce53085ae2e7022e7ac9a61cdead952dbe7b332b95bde951cc812376eb,127620907,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.524129', 'street': {'id': 1683556, 'name': 'On or near Honduras Street'}, 'longitude': '-0.096189'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",550062e6c25922bea2882436f29bee56cc2c233e53e393861bda2cd34c846fa8,127621607,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.523262', 'street': {'id': 1683391, 'name': 'On or near Sycamore Street'}, 'longitude': '-0.097652'}",,"{'category': 'Under investigation', 'date': '2025-04'}",4f57aa24eb7498dc065ae2db5d4ee06c7ae6a67c5668a38506656eebc46530bf,127620983,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.513079', 'street': {'id': 1490848, 'name': 'On or near Watling Street'}, 'longitude': '-0.094070'}",,"{'category': 'Under investigation', 'date': '2025-04'}",7b0dcf9309b03c39749a983f7d1c436ec2f84f00ab7b8cbf1e3dc6d36e76e1e2,127494049,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.528922', 'street': {'id': 1682881, 'name': 'On or near Moreland Street'}, 'longitude': '-0.099507'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",364d15e20d93586dc081fe173f1cfccb945d193df494da342acb90ba8bcbc42f,127621073,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.515971', 'street': {'id': 1686701, 'name': 'On or near New Goulston Street'}, 'longitude': '-0.075674'}",,"{'category': 'Under investigation', 'date': '2025-04'}",5de3dcb5c80650fefd272a86d037e2f5daa55d40411371776a2282bd6e8bf7c2,127621110,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.509607', 'street': {'id': 1490925, 'name': 'On or near Byward Street'}, 'longitude': '-0.079127'}",,"{'category': 'Under investigation', 'date': '2025-04'}",e1d76d4fcbde850828a3175f63a59be69c2d3e9b0b3b42b740f44c5c12e010d0,127494067,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.525825', 'street': {'id': 1686519, 'name': 'On or near Boundary Street'}, 'longitude': '-0.076671'}",,"{'category': 'Under investigation', 'date': '2025-04'}",649cb21d692d4bb1c9f73b707bea30e4d0ea1f0dfdab8c8db5d676e9d8e630d9,127621875,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.513789', 'street': {'id': 1490924, 'name': 'On or near Creechurch Lane'}, 'longitude': '-0.079196'}",,"{'category': 'Under investigation', 'date': '2025-04'}",b26d82ea4071745dcb741c3d3f6807a3aa86ba4ac4f54f5534c7e39dc1e402e3,127493742,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.522951', 'street': {'id': 1685408, 'name': 'On or near Parking Area'}, 'longitude': '-0.083466'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",02ed2e7d8c1028963e106aa3b37f764f1855f216ee2845c28eb7981eaf8c1cbd,127621899,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.513941', 'street': {'id': 1490761, 'name': 'On or near Bride Lane'}, 'longitude': '-0.105131'}",,"{'category': 'Under investigation', 'date': '2025-04'}",2195a85b2cec8311176679fcf2070f3f5f0c805aeb1ef94f39ad89291f12f7a8,127493751,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.514627', 'street': {'id': 1687219, 'name': 'On or near Parking Area'}, 'longitude': '-0.072156'}",,"{'category': 'Under investigation', 'date': '2025-04'}",d5d44d889e5c34c7f62dfd003e3d0c6b2e817b776b176365ad4a787b81b594e6,127621896,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.525787', 'street': {'id': 1681911, 'name': 'On or near Skinner Street'}, 'longitude': '-0.105836'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",e0eac43c89a7ddaec796ff00e05dde4eae14246e1256480838d3cc415f596a06,127621349,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.519674', 'street': {'id': 1490802, 'name': 'On or near Hayne Street'}, 'longitude': '-0.099301'}",,"{'category': 'Under investigation', 'date': '2025-04'}",959af963e1a663599d2c761933af91d26714006580df4473dda3dd43d67cd7bc,127493782,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.516128', 'street': {'id': 1687357, 'name': 'On or near Parking Area'}, 'longitude': '-0.071588'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",e4d42e93e657729a985b6f4203d80cc6a940b7f12711eb782d5ce65ad47a9702,127621338,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.515942', 'street': {'id': 1680726, 'name': 'On or near Nightclub'}, 'longitude': '-0.112096'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",a10530fdc783bd4d1d3d1bf12abcbb2dc656e1d98caba1875e00deb481944d74,127621967,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.518258', 'street': {'id': 1687256, 'name': 'On or near Police Station'}, 'longitude': '-0.071498'}",,"{'category': 'Under investigation', 'date': '2025-04'}",4e4ba1d779f3abd2036398ce3486c44158632d7eb48d6cb127fbe90d218c0649,127621488,,2025-04,City of London,2025-04
burglary,Force,"{'latitude': '51.512588', 'street': {'id': 1490894, 'name': 'On or near Bell Inn Yard'}, 'longitude': '-0.084910'}",,"{'category': 'Under investigation', 'date': '2025-04'}",10e7f5d5be802d608551f0d233d65ba75c6d031422dbca14401407058e918fc8,127493806,,2025-04,City of London,2025-04
